4096,0.376,2.7861,1.1209
4096,0.414,2.5332,1.0192
4096,0.428,2.4509,0.9861
4096,0.376,2.7872,1.1214
4096,0.458,2.2892,0.9210
4096,0.447,2.3457,0.9437
4096,0.379,2.7672,1.1133
4096,0.378,2.7720,1.1153
4096,0.377,2.7845,1.1203
4096,0.381,2.7543,1.1082
4096,0.376,2.7869,1.1213
4096,0.377,2.7793,1.1182
