27000,8.819,2.7553,1.1085
27000,8.788,2.7652,1.1125
27000,8.626,2.8172,1.1334
27000,8.612,2.8217,1.1353
27000,8.628,2.8163,1.1331
27000,8.817,2.7560,1.1088
27000,8.710,2.7900,1.1225
27000,8.647,2.8103,1.1307
27000,8.698,2.7939,1.1241
27000,8.664,2.8048,1.1285
27000,8.688,2.7968,1.1253
27000,8.663,2.8050,1.1285
27000,8.695,2.7947,1.1244
27000,8.665,2.8043,1.1283
27000,8.688,2.7969,1.1253
27000,8.649,2.8096,1.1304
27000,8.708,2.7907,1.1228
