1331,0.035,4.5502,1.8307
1331,0.035,4.5377,1.8257
1331,0.035,4.5570,1.8334
1331,0.036,4.4861,1.8049
1331,0.035,4.5545,1.8324
1331,0.040,4.0703,1.6376
1331,0.047,3.4014,1.3685
1331,0.054,3.0093,1.2107
1331,0.049,3.2834,1.3210
1331,0.053,3.0654,1.2333
1331,0.048,3.3235,1.3372
1331,0.055,2.9503,1.1870
1331,0.055,2.9470,1.1857
1331,0.052,3.0748,1.2371
1331,0.051,3.1449,1.2653
1331,0.049,3.3194,1.3355
1331,0.038,4.2195,1.6977
