19683,4.968,2.8883,1.1621
19683,4.976,2.8837,1.1602
19683,4.794,2.9931,1.2042
19683,4.807,2.9851,1.2010
19683,4.788,2.9971,1.2058
19683,4.975,2.8841,1.1604
19683,4.811,2.9823,1.1999
19683,4.801,2.9889,1.2025
19683,4.811,2.9825,1.2000
19683,4.806,2.9856,1.2012
19683,4.810,2.9833,1.2003
19683,4.805,2.9861,1.2014
19683,4.804,2.9872,1.2018
19683,4.809,2.9836,1.2004
19683,4.801,2.9887,1.2025
19683,4.804,2.9868,1.2017
19683,4.808,2.9841,1.2006
