13824,2.614,3.0463,1.2256
13824,2.628,3.0294,1.2188
13824,2.452,3.2473,1.3065
13824,2.453,3.2461,1.3060
13824,2.455,3.2440,1.3052
13824,2.507,3.1767,1.2781
13824,2.627,3.0315,1.2197
13824,2.478,3.2134,1.2929
13824,2.459,3.2383,1.3029
13824,2.468,3.2268,1.2982
13824,2.496,3.1898,1.2834
13824,2.482,3.2082,1.2908
