4913,0.540,2.6277,1.0572
4913,0.611,2.3227,0.9345
4913,0.526,2.7013,1.0868
4913,0.587,2.4201,0.9737
4913,0.560,2.5342,1.0196
4913,0.510,2.7835,1.1199
4913,0.551,2.5754,1.0362
4913,0.613,2.3150,0.9314
4913,0.526,2.6995,1.0861
4913,0.505,2.8114,1.1311
4913,0.506,2.8051,1.1286
4913,0.538,2.6402,1.0622
4913,0.503,2.8229,1.1357
4913,0.508,2.7947,1.1244
4913,0.500,2.8386,1.1421
4913,0.507,2.8032,1.1278
4913,0.502,2.8290,1.1382
