24389,7.357,2.7880,1.1217
24389,7.353,2.7894,1.1223
24389,7.139,2.8732,1.1560
24389,7.144,2.8710,1.1551
24389,7.146,2.8702,1.1548
24389,7.320,2.8020,1.1273
24389,7.165,2.8629,1.1518
24389,7.152,2.8680,1.1539
24389,7.210,2.8447,1.1445
24389,7.188,2.8536,1.1481
24389,7.199,2.8491,1.1463
24389,7.191,2.8523,1.1476
24389,7.202,2.8481,1.1459
24389,7.179,2.8572,1.1495
24389,7.195,2.8506,1.1469
24389,7.186,2.8545,1.1484
24389,7.199,2.8492,1.1463
