15625,3.252,3.0027,1.2081
15625,3.254,3.0012,1.2075
15625,3.101,3.1495,1.2671
15625,3.100,3.1503,1.2675
15625,3.095,3.1553,1.2695
15625,3.326,2.9363,1.1814
15625,3.155,3.0953,1.2453
15625,3.142,3.1080,1.2504
15625,3.107,3.1431,1.2646
15625,3.113,3.1371,1.2622
15625,3.116,3.1336,1.2607
15625,3.115,3.1347,1.2612
15625,3.114,3.1362,1.2618
15625,3.109,3.1408,1.2636
15625,3.104,3.1458,1.2656
15625,3.110,3.1403,1.2635
15625,3.110,3.1400,1.2633
